timestamp,station,temperature_c,pressure_hpa,humidity_pct
2026-09-09 22:10:00,AWS-E01,29.3,1008.89,58.06
2026-09-09 22:15:00,AWS-E01,28.51,1008.96,61.45
2026-09-09 22:20:00,AWS-E01,28.45,1008.57,53.9
2026-09-09 22:25:00,AWS-E01,29.04,1009.92,56.05
2026-09-09 22:30:00,AWS-E01,28.78,1008.48,53.94
2026-09-09 22:35:00,AWS-E01,29.3,1008.57,53.82
2026-09-09 22:40:00,AWS-E01,29.73,1009.66,53.17
2026-09-09 22:45:00,AWS-E01,29.34,1009.47,52.2
2026-09-09 22:50:00,AWS-E01,29.26,1008.83,53.47
2026-09-09 22:55:00,AWS-E01,29.88,1009.54,50.96
2026-09-09 23:00:00,AWS-E01,30.25,1009.94,54.24
2026-09-09 23:05:00,AWS-E01,29.45,1009.4,52.56
2026-09-09 23:10:00,AWS-E01,30.42,1010.51,52.78
2026-09-09 23:15:00,AWS-E01,30.51,1008.84,51.11
2026-09-09 23:20:00,AWS-E01,30.65,1009.86,50.94
2026-09-09 23:25:00,AWS-E01,30.83,1010.12,51.6
2026-09-09 23:30:00,AWS-E01,31.26,1010.07,49.11
2026-09-09 23:35:00,AWS-E01,30.45,1009.69,50.02
2026-09-09 23:40:00,AWS-E01,30.69,1009.72,48.97
2026-09-09 23:45:00,AWS-E01,30.59,1010.08,48.63
2026-09-09 23:50:00,AWS-E01,30.81,1010.3,46.51
2026-09-09 23:55:00,AWS-E01,31.43,1010.28,51.41
2026-09-07 00:00:00,AWS-N01,31.64,1010.65,46.21
2026-09-07 00:05:00,AWS-N01,31.49,1011.3,46.29
2026-09-07 00:10:00,AWS-N01,31.83,1010.54,47.05
2026-09-07 00:15:00,AWS-N01,32.21,1010.56,46.87
2026-09-07 00:20:00,AWS-N01,31.66,1010.75,47.12
2026-09-07 00:25:00,AWS-N01,31.72,1010.7,48.92
2026-09-07 00:30:00,AWS-N01,32.42,1011.21,45.41
2026-09-07 00:35:00,AWS-N01,32.19,1010.3,44.27
2026-09-07 00:40:00,AWS-N01,31.81,1010.59,43.19
2026-09-07 00:45:00,AWS-N01,32.22,1010.65,43.97
2026-09-07 00:50:00,AWS-N01,31.92,1011.51,44.82
2026-09-07 00:55:00,AWS-N01,31.97,1011.88,47.39
2026-09-07 01:00:00,AWS-N01,32.27,1011.21,43.75
2026-09-07 01:05:00,AWS-N01,31.56,1011.24,44.7
2026-09-07 01:10:00,AWS-N01,31.66,1011.39,44.18
2026-09-07 01:15:00,AWS-N01,32.11,1011.88,45.84
2026-09-07 01:20:00,AWS-N01,31.99,1011.09,47.72
2026-09-07 01:25:00,AWS-N01,32.49,1011.61,43.0
2026-09-07 01:30:00,AWS-N01,32.09,1011.95,42.95
2026-09-07 01:35:00,AWS-N01,31.95,1011.81,45.14
2026-09-07 01:40:00,AWS-N01,32.98,1011.72,44.5
2026-09-07 01:45:00,AWS-N01,32.42,1012.09,46.15
2026-09-07 01:50:00,AWS-N01,32.54,1010.65,44.18
2026-09-07 01:55:00,AWS-N01,32.04,1012.04,42.69
2026-09-07 02:00:00,AWS-N01,32.36,1011.54,44.06
2026-09-07 02:05:00,AWS-N01,32.61,1011.1,44.78
2026-09-07 02:10:00,AWS-N01,32.18,1012.06,44.31
2026-09-07 02:15:00,AWS-N01,32.72,1012.44,43.8
2026-09-07 02:20:00,AWS-N01,32.38,1011.85,44.62
2026-09-07 02:25:00,AWS-N01,32.5,1012.31,44.76
2026-09-07 02:30:00,AWS-N01,32.39,1012.59,45.07
2026-09-07 02:35:00,AWS-N01,33.25,1012.49,43.98
2026-09-07 02:40:00,AWS-N01,32.59,1012.63,42.77
2026-09-07 02:45:00,AWS-N01,32.22,1012.28,43.26
2026-09-07 02:50:00,AWS-N01,32.87,1012.02,44.89
2026-09-07 02:55:00,AWS-N01,32.14,1011.36,41.89
2026-09-07 03:00:00,AWS-N01,32.63,1011.9,43.72
2026-09-07 03:05:00,AWS-N01,31.85,1011.66,42.64
2026-09-07 03:10:00,AWS-N01,32.05,1012.86,43.35
2026-09-07 03:15:00,AWS-N01,32.56,1011.92,45.3
2026-09-07 03:20:00,AWS-N01,32.73,1012.03,43.76
2026-09-07 03:25:00,AWS-N01,32.5,1012.19,43.64
2026-09-07 03:30:00,AWS-N01,32.37,1011.97,41.64
2026-09-07 03:35:00,AWS-N01,32.27,1012.61,44.92
2026-09-07 03:40:00,AWS-N01,31.83,1011.66,44.89
2026-09-07 03:45:00,AWS-N01,32.06,1011.96,47.31
2026-09-07 03:50:00,AWS-N01,32.11,1011.56,43.74
2026-09-07 03:55:00,AWS-N01,32.6,1011.3,44.69
2026-09-07 04:00:00,AWS-N01,32.3,1011.55,44.9
2026-09-07 04:05:00,AWS-N01,31.52,1011.75,47.06
2026-09-07 04:10:00,AWS-N01,32.2,1011.56,44.73
2026-09-07 04:15:00,AWS-N01,31.9,1011.41,45.48
2026-09-07 04:20:00,AWS-N01,31.74,1011.09,46.17
2026-09-07 04:25:00,AWS-N01,32.14,1011.57,45.75
2026-09-07 04:30:00,AWS-N01,32.22,1010.96,45.01
2026-09-07 04:35:00,AWS-N01,32.13,1011.82,46.19
2026-09-07 04:40:00,AWS-N01,31.44,1011.5,47.74
2026-09-07 04:45:00,AWS-N01,31.56,1010.83,44.83
2026-09-07 04:50:00,AWS-N01,31.72,1011.24,46.82
2026-09-07 04:55:00,AWS-N01,31.88,1011.01,45.82
2026-09-07 05:00:00,AWS-N01,31.3,1011.38,48.93
2026-09-07 05:05:00,AWS-N01,31.32,1011.73,45.12
2026-09-07 05:10:00,AWS-N01,30.93,1010.38,46.84
2026-09-07 05:15:00,AWS-N01,30.82,1011.12,48.53
2026-09-07 05:20:00,AWS-N01,31.44,1010.95,50.6
2026-09-07 05:25:00,AWS-N01,31.55,1011.22,48.45
2026-09-07 05:30:00,AWS-N01,30.96,1010.97,48.03
2026-09-07 05:35:00,AWS-N01,31.25,1010.52,51.99
2026-09-07 05:40:00,AWS-N01,30.94,1010.63,47.32
2026-09-07 05:45:00,AWS-N01,30.5,1010.38,46.51
2026-09-07 05:50:00,AWS-N01,30.76,1011.06,50.8
2026-09-07 05:55:00,AWS-N01,31.08,1010.57,49.73
2026-09-07 06:00:00,AWS-N01,30.44,1011.26,49.29
2026-09-07 06:05:00,AWS-N01,30.9,1010.41,52.24
2026-09-07 06:10:00,AWS-N01,29.34,1010.09,51.89
2026-09-07 06:15:00,AWS-N01,30.44,1009.7,51.04
2026-09-07 06:20:00,AWS-N01,30.09,1009.52,50.33
2026-09-07 06:25:00,AWS-N01,29.85,1009.54,53.93
2026-09-07 06:30:00,AWS-N01,29.88,1010.22,53.98
2026-09-07 06:35:00,AWS-N01,29.05,1010.25,53.23
2026-09-07 06:40:00,AWS-N01,29.56,1009.35,56.53
2026-09-07 06:45:00,AWS-N01,29.66,1010.28,52.55
2026-09-07 06:50:00,AWS-N01,29.94,1009.67,52.26
2026-09-07 06:55:00,AWS-N01,29.13,1009.87,53.91
2026-09-07 07:00:00,AWS-N01,28.92,1010.39,55.28
2026-09-07 07:05:00,AWS-N01,28.92,1010.05,56.12
2026-09-07 07:10:00,AWS-N01,29.3,1009.53,55.8
2026-09-07 07:15:00,AWS-N01,28.98,1009.23,57.1
2026-09-07 07:20:00,AWS-N01,28.57,1008.68,55.11
2026-09-07 07:25:00,AWS-N01,28.82,1009.2,59.57
2026-09-07 07:30:00,AWS-N01,28.56,1009.35,57.7
2026-09-07 07:35:00,AWS-N01,28.75,1009.0,59.92
2026-09-07 07:40:00,AWS-N01,28.04,1009.3,59.19
2026-09-07 07:45:00,AWS-N01,28.06,1009.34,59.78
2026-09-07 07:50:00,AWS-N01,27.92,1009.18,60.38
2026-09-07 07:55:00,AWS-N01,27.42,1008.97,60.63
2026-09-07 08:00:00,AWS-N01,27.92,1009.27,61.35
2026-09-07 08:05:00,AWS-N01,27.79,1009.35,62.82
2026-09-07 08:10:00,AWS-N01,27.58,1008.7,61.55
2026-09-07 08:15:00,AWS-N01,27.38,1009.68,62.76
2026-09-07 08:20:00,AWS-N01,26.84,1009.05,61.99
2026-09-07 08:25:00,AWS-N01,27.07,1009.08,64.72
2026-09-07 08:30:00,AWS-N01,26.98,1009.33,61.99
2026-09-07 08:35:00,AWS-N01,26.7,1009.13,66.14
2026-09-07 08:40:00,AWS-N01,26.8,1009.4,63.81
2026-09-07 08:45:00,AWS-N01,26.88,1009.13,62.16
2026-09-07 08:50:00,AWS-N01,27.28,1008.76,64.94
2026-09-07 08:55:00,AWS-N01,26.56,1009.15,64.16
2026-09-07 09:00:00,AWS-N01,26.47,1008.54,66.87
2026-09-07 09:05:00,AWS-N01,26.24,1009.04,65.06
2026-09-07 09:10:00,AWS-N01,25.47,1008.99,65.8
2026-09-07 09:15:00,AWS-N01,26.02,1008.93,64.07
2026-09-07 09:20:00,AWS-N01,25.93,1008.97,66.65
2026-09-07 09:25:00,AWS-N01,26.65,1008.28,64.12
2026-09-07 09:30:00,AWS-N01,25.61,1008.83,65.8
2026-09-07 09:35:00,AWS-N01,25.67,1009.11,69.74
2026-09-07 09:40:00,AWS-N01,25.43,1009.15,70.19
2026-09-07 09:45:00,AWS-N01,24.92,1008.7,70.07
2026-09-07 09:50:00,AWS-N01,25.62,1009.65,68.39
2026-09-07 09:55:00,AWS-N01,25.37,1008.82,70.18
2026-09-07 10:00:00,AWS-N01,25.27,1009.59,70.65
2026-09-07 10:05:00,AWS-N01,24.57,1009.41,69.32
2026-09-07 10:10:00,AWS-N01,25.27,1009.01,73.71
2026-09-07 10:15:00,AWS-N01,24.18,1010.02,73.16
2026-09-07 10:20:00,AWS-N01,24.77,1008.87,71.9
2026-09-07 10:25:00,AWS-N01,25.22,1009.76,72.66
2026-09-07 10:30:00,AWS-N01,24.0,1009.84,73.31
2026-09-07 10:35:00,AWS-N01,24.05,1009.22,70.31
2026-09-07 10:40:00,AWS-N01,24.18,1010.09,73.38
2026-09-07 10:45:00,AWS-N01,23.87,1009.49,73.09
2026-09-07 10:50:00,AWS-N01,23.4,1009.76,72.97
2026-09-07 10:55:00,AWS-N01,23.87,1009.8,74.4
2026-09-07 11:00:00,AWS-N01,23.38,1009.7,77.87
2026-09-07 11:05:00,AWS-N01,23.82,1010.13,76.48
2026-09-07 11:10:00,AWS-N01,23.24,1010.18,75.0
2026-09-07 11:15:00,AWS-N01,24.02,1009.23,77.05
2026-09-07 11:20:00,AWS-N01,23.11,1010.51,78.61
2026-09-07 11:25:00,AWS-N01,23.18,1009.38,78.22
2026-09-07 11:30:00,AWS-N01,23.5,1010.52,77.23
2026-09-07 11:35:00,AWS-N01,22.7,1010.63,76.48
2026-09-07 11:40:00,AWS-N01,23.12,1009.8,78.79
2026-09-07 11:45:00,AWS-N01,23.42,1010.14,78.63
2026-09-07 11:50:00,AWS-N01,22.32,1009.93,79.66
2026-09-07 11:55:00,AWS-N01,22.88,1010.35,79.55
2026-09-07 12:00:00,AWS-N01,22.83,1010.38,80.44
2026-09-07 12:05:00,AWS-N01,22.94,1010.88,78.33
2026-09-07 12:10:00,AWS-N01,22.16,1011.15,81.36
2026-09-07 12:15:00,AWS-N01,22.06,1011.25,79.93
2026-09-07 12:20:00,AWS-N01,22.64,1010.54,82.98
2026-09-07 12:25:00,AWS-N01,22.5,1010.74,79.06
2026-09-07 12:50:00,AWS-N01,22.22,1010.64,80.65
2026-09-07 12:55:00,AWS-N01,21.82,1010.96,81.94
2026-09-07 13:00:00,AWS-N01,22.67,1011.24,82.26
2026-09-07 13:05:00,AWS-N01,22.14,1011.42,80.78
2026-09-07 13:10:00,AWS-N01,21.51,1011.04,81.76
2026-09-07 13:15:00,AWS-N01,22.12,1011.58,85.15
2026-09-07 13:20:00,AWS-N01,21.51,1011.27,84.67
2026-09-07 13:25:00,AWS-N01,22.1,1011.51,82.86
2026-09-07 13:30:00,AWS-N01,22.19,1011.78,82.38
2026-09-07 13:35:00,AWS-N01,21.47,1011.61,82.61
2026-09-07 13:40:00,AWS-N01,22.07,1011.47,83.45
2026-09-07 13:45:00,AWS-N01,21.85,1011.65,81.08
2026-09-07 13:50:00,AWS-N01,21.97,1011.69,82.31
2026-09-07 13:55:00,AWS-N01,22.33,1011.62,80.26
2026-09-07 14:00:00,AWS-N01,21.56,1011.7,83.43
2026-09-07 14:05:00,AWS-N01,21.37,1012.47,83.85
2026-09-07 14:10:00,AWS-N01,21.31,1012.08,82.2
2026-09-07 14:15:00,AWS-N01,21.33,1011.77,85.32
2026-09-07 14:20:00,AWS-N01,21.58,1012.19,81.14
2026-09-07 14:25:00,AWS-N01,21.72,1011.8,80.8
2026-09-07 14:30:00,AWS-N01,21.7,1012.42,83.34
2026-09-07 14:35:00,AWS-N01,21.89,1012.11,84.57
2026-09-07 14:40:00,AWS-N01,21.61,1011.93,85.51
2026-09-07 14:45:00,AWS-N01,22.12,1012.17,82.27
2026-09-07 14:50:00,AWS-N01,21.53,1011.37,84.54
2026-09-07 14:55:00,AWS-N01,22.58,1011.55,82.82
2026-09-07 15:00:00,AWS-N01,21.87,1011.52,82.57
2026-09-07 15:05:00,AWS-N01,21.36,1012.06,84.09
2026-09-07 15:10:00,AWS-N01,21.31,1012.69,83.67
2026-09-07 15:15:00,AWS-N01,21.87,1012.88,80.25
2026-09-07 15:20:00,AWS-N01,21.65,1012.23,84.74
2026-09-07 15:25:00,AWS-N01,22.01,1012.16,84.5
2026-09-07 15:30:00,AWS-N01,21.95,1011.23,81.38
2026-09-07 15:35:00,AWS-N01,21.79,1011.71,82.79
2026-09-07 15:40:00,AWS-N01,21.56,1011.59,82.82
2026-09-07 15:45:00,AWS-N01,21.36,1011.64,82.33
2026-09-07 15:50:00,AWS-N01,21.78,1011.79,80.97
2026-09-07 15:55:00,AWS-N01,22.27,1011.64,80.63
2026-09-07 16:00:00,AWS-N01,22.09,1011.01,81.44
2026-09-07 16:05:00,AWS-N01,21.63,1012.06,83.07
2026-09-07 16:10:00,AWS-N01,22.18,1011.3,81.94
2026-09-07 16:15:00,AWS-N01,22.3,1011.79,80.38
2026-09-07 16:20:00,AWS-N01,21.91,1012.48,81.9
2026-09-07 16:25:00,AWS-N01,22.33,1011.24,76.26
2026-09-07 16:30:00,AWS-N01,22.36,1010.55,82.04
2026-09-07 16:35:00,AWS-N01,22.0,1011.4,77.49
2026-09-07 16:40:00,AWS-N01,22.59,1011.9,79.32
2026-09-07 16:45:00,AWS-N01,22.72,1012.2,77.95
2026-09-07 16:50:00,AWS-N01,22.97,1010.87,77.44
2026-09-07 16:55:00,AWS-N01,23.03,1011.5,80.87
2026-09-07 17:00:00,AWS-N01,22.25,1011.06,78.17
2026-09-07 17:05:00,AWS-N01,22.48,1011.15,79.12
2026-09-07 17:10:00,AWS-N01,23.07,1012.19,78.25
2026-09-07 17:15:00,AWS-N01,23.14,1010.47,78.75
2026-09-07 17:20:00,AWS-N01,23.23,1011.11,77.86
2026-09-07 17:25:00,AWS-N01,24.48,1011.14,75.52
2026-09-07 17:30:00,AWS-N01,23.41,1011.32,78.64
2026-09-07 17:35:00,AWS-N01,23.69,1010.86,76.09
2026-09-07 17:40:00,AWS-N01,23.72,1010.88,74.18
2026-09-07 17:45:00,AWS-N01,23.7,1010.54,75.54
2026-09-07 17:50:00,AWS-N01,23.45,1010.74,78.11
2026-09-07 17:55:00,AWS-N01,23.92,1010.43,76.79
2026-09-07 18:00:00,AWS-N01,23.48,1010.75,74.65
2026-09-07 18:05:00,AWS-N01,23.76,1010.29,74.3
2026-09-07 18:10:00,AWS-N01,23.78,1010.52,73.99
2026-09-07 18:15:00,AWS-N01,24.07,1010.29,77.23
2026-09-07 18:20:00,AWS-N01,24.95,1010.69,74.32
2026-09-07 18:25:00,AWS-N01,23.59,1010.15,74.02
2026-09-07 18:30:00,AWS-N01,24.59,1009.4,74.55
2026-09-07 18:35:00,AWS-N01,23.89,1010.55,72.98
2026-09-07 18:40:00,AWS-N01,24.4,1009.62,71.85
2026-09-07 18:45:00,AWS-N01,25.05,1009.66,71.55
2026-09-07 18:50:00,AWS-N01,24.8,1009.63,71.34
2026-09-07 18:55:00,AWS-N01,24.51,1010.36,71.0
2026-09-07 19:00:00,AWS-N01,24.74,1008.9,71.75
2026-09-07 19:05:00,AWS-N01,25.34,1010.95,70.33
2026-09-07 19:10:00,AWS-N01,24.96,1010.06,70.94
2026-09-07 19:15:00,AWS-N01,25.41,1009.68,69.31
2026-09-07 19:20:00,AWS-N01,25.46,1009.51,69.13
2026-09-07 19:25:00,AWS-N01,25.33,1009.6,65.6
2026-09-07 19:30:00,AWS-N01,26.43,1009.65,69.55
2026-09-07 19:35:00,AWS-N01,26.01,1009.65,68.27
2026-09-07 19:40:00,AWS-N01,25.2,1009.57,68.83
2026-09-07 19:45:00,AWS-N01,26.09,1009.35,62.56
2026-09-07 19:50:00,AWS-N01,25.91,1009.19,69.61
2026-09-07 19:55:00,AWS-N01,26.56,1009.17,65.83
2026-09-07 20:00:00,AWS-N01,26.1,1009.12,67.27
2026-09-07 20:05:00,AWS-N01,26.46,1009.62,63.62
2026-09-07 20:10:00,AWS-N01,26.8,1009.38,65.66
2026-09-07 20:15:00,AWS-N01,27.04,1007.94,62.73
2026-09-07 20:20:00,AWS-N01,26.44,1009.35,62.94
2026-09-07 20:25:00,AWS-N01,26.86,1009.15,66.31
2026-09-07 20:30:00,AWS-N01,26.93,1009.04,62.71
2026-09-07 20:35:00,AWS-N01,26.99,1008.88,62.89
2026-09-07 20:40:00,AWS-N01,27.96,1009.47,63.43
2026-09-07 20:45:00,AWS-N01,27.6,1009.39,62.44
2026-09-07 20:55:00,AWS-N01,28.02,1009.16,61.37
2026-09-07 21:00:00,AWS-N01,28.56,1008.61,63.99
2026-09-07 21:05:00,AWS-N01,28.3,1008.45,59.87
2026-09-07 21:10:00,AWS-N01,27.52,1008.76,59.83
2026-09-07 21:15:00,AWS-N01,28.0,1009.36,60.67
2026-09-07 21:20:00,AWS-N01,28.73,1009.4,60.33
2026-09-07 21:25:00,AWS-N01,28.16,1009.24,60.03
2026-09-07 21:30:00,AWS-N01,28.68,1009.34,58.78
2026-09-07 21:35:00,AWS-N01,28.91,1009.28,55.69
2026-09-07 21:40:00,AWS-N01,28.43,1008.83,59.44
2026-09-07 21:45:00,AWS-N01,28.85,1009.29,54.85
2026-09-07 21:50:00,AWS-N01,27.85,1009.46,56.61
2026-09-07 21:55:00,AWS-N01,28.73,1009.47,54.62
2026-09-07 22:00:00,AWS-N01,29.12,1009.68,55.25
2026-09-07 22:05:00,AWS-N01,28.88,1009.52,55.44
2026-09-07 22:10:00,AWS-N01,30.0,1009.41,55.03
2026-09-07 22:15:00,AWS-N01,29.03,1009.74,54.79
2026-09-07 22:20:00,AWS-N01,29.49,1009.34,56.19
2026-09-07 22:25:00,AWS-N01,29.79,1009.04,54.06
2026-09-07 22:30:00,AWS-N01,30.35,1009.37,52.63
2026-09-07 22:35:00,AWS-N01,29.45,1009.19,54.07
2026-09-07 22:40:00,AWS-N01,30.46,1009.27,54.04
2026-09-07 22:45:00,AWS-N01,30.16,1009.53,50.05
2026-09-07 22:50:00,AWS-N01,29.91,1009.32,52.42
2026-09-07 22:55:00,AWS-N01,30.51,1009.57,52.23
2026-09-07 23:00:00,AWS-N01,30.52,1008.99,50.38
2026-09-07 23:05:00,AWS-N01,30.33,1009.89,52.55
2026-09-07 23:10:00,AWS-N01,30.66,1009.87,49.92
2026-09-07 23:15:00,AWS-N01,30.59,1009.6,50.0
2026-09-07 23:20:00,AWS-N01,30.86,1010.25,49.23
2026-09-07 23:25:00,AWS-N01,31.14,1010.42,49.19
2026-09-07 23:30:00,AWS-N01,31.54,1009.47,47.21
2026-09-07 23:35:00,AWS-N01,30.64,1009.87,46.39
2026-09-07 23:40:00,AWS-N01,31.9,1009.93,50.65
2026-09-07 23:45:00,AWS-N01,30.55,1009.93,46.69
2026-09-07 23:50:00,AWS-N01,31.26,1010.7,46.19
2026-09-07 23:55:00,AWS-N01,31.6,1010.36,44.17
2026-09-08 00:00:00,AWS-N01,31.56,1010.39,46.17
2026-09-08 00:05:00,AWS-N01,31.32,1009.76,44.89
2026-09-08 00:10:00,AWS-N01,31.53,1010.88,49.08
2026-09-08 00:15:00,AWS-N01,31.5,1010.2,47.89
2026-09-08 00:20:00,AWS-N01,31.53,1010.78,45.1
2026-09-08 00:25:00,AWS-N01,32.1,1010.94,49.28
2026-09-08 00:30:00,AWS-N01,31.99,1011.43,47.15
2026-09-08 00:35:00,AWS-N01,31.68,1010.43,44.98
2026-09-08 00:40:00,AWS-N01,32.29,1009.81,41.51
2026-09-08 00:45:00,AWS-N01,32.14,1011.15,48.5
2026-09-08 00:50:00,AWS-N01,32.37,1011.85,42.79
2026-09-08 00:55:00,AWS-N01,32.35,1011.69,42.23
2026-09-08 01:00:00,AWS-N01,31.89,1011.33,46.06
2026-09-08 01:05:00,AWS-N01,32.03,1011.11,48.02
2026-09-08 01:10:00,AWS-N01,32.53,1011.68,46.28
2026-09-08 01:15:00,AWS-N01,32.52,1011.02,44.91
2026-09-08 01:20:00,AWS-N01,32.34,1011.65,44.82
2026-09-08 01:25:00,AWS-N01,32.42,1011.72,45.08
2026-09-08 01:30:00,AWS-N01,32.86,1011.98,44.82
2026-09-08 01:35:00,AWS-N01,32.24,1012.71,43.99
2026-09-08 01:40:00,AWS-N01,32.66,1011.81,43.63
2026-09-08 01:45:00,AWS-N01,32.42,1011.49,43.29
2026-09-08 01:50:00,AWS-N01,32.44,1011.72,42.17
2026-09-08 01:55:00,AWS-N01,32.92,1011.06,42.81
2026-09-08 02:00:00,AWS-N01,32.84,1011.52,40.63
2026-09-08 02:05:00,AWS-N01,32.85,1011.67,42.97
2026-09-08 02:10:00,AWS-N01,33.04,1011.65,41.59
2026-09-08 02:15:00,AWS-N01,32.6,1011.95,41.39
2026-09-08 02:20:00,AWS-N01,32.83,1011.58,43.29
2026-09-08 02:25:00,AWS-N01,32.49,1012.38,45.09
2026-09-08 02:30:00,AWS-N01,32.71,1011.95,44.38
2026-09-08 02:35:00,AWS-N01,32.55,1011.96,40.65
2026-09-08 02:40:00,AWS-N01,32.63,1011.85,41.53
2026-09-08 02:45:00,AWS-N01,32.8,1012.05,44.45
2026-09-08 02:50:00,AWS-N01,32.29,1012.32,41.6
2026-09-08 02:55:00,AWS-N01,33.3,1011.65,42.78
2026-09-08 03:00:00,AWS-N01,32.2,1011.74,44.0
2026-09-08 03:05:00,AWS-N01,32.11,1011.88,41.78
2026-09-08 03:10:00,AWS-N01,32.92,1011.46,43.46
2026-09-08 03:15:00,AWS-N01,32.77,1011.66,41.38
2026-09-08 03:20:00,AWS-N01,32.69,1011.79,42.57
2026-09-08 03:25:00,AWS-N01,32.66,1012.31,44.05
2026-09-08 03:30:00,AWS-N01,32.41,1012.05,41.29
2026-09-08 03:35:00,AWS-N01,32.07,1012.01,44.46
2026-09-08 03:40:00,AWS-N01,32.37,1012.25,43.9
2026-09-08 03:45:00,AWS-N01,32.07,1011.83,44.89
2026-09-08 03:50:00,AWS-N01,32.61,1012.02,44.54
2026-09-08 03:55:00,AWS-N01,32.17,1011.79,46.41
2026-09-08 04:00:00,AWS-N01,31.89,1011.91,44.71
2026-09-08 04:05:00,AWS-N01,32.02,1011.53,44.05
2026-09-08 04:10:00,AWS-N01,32.23,1010.75,45.06
2026-09-08 04:15:00,AWS-N01,31.84,1011.64,45.88
2026-09-08 04:20:00,AWS-N01,31.69,1012.22,45.33
2026-09-08 04:25:00,AWS-N01,32.01,1011.98,45.53
2026-09-08 04:30:00,AWS-N01,31.95,1011.95,44.63
2026-09-08 04:35:00,AWS-N01,31.62,1012.01,44.91
2026-09-08 04:40:00,AWS-N01,31.57,1011.5,44.03
2026-09-08 04:45:00,AWS-N01,31.75,1011.49,48.99
2026-09-08 04:50:00,AWS-N01,31.1,1011.11,44.75
2026-09-08 04:55:00,AWS-N01,31.04,1011.18,45.83
2026-09-08 05:00:00,AWS-N01,31.21,1011.5,46.06
2026-09-08 05:05:00,AWS-N01,31.31,1011.67,48.74
2026-09-08 06:25:00,AWS-N01,29.81,1009.72,55.94
2026-09-08 06:30:00,AWS-N01,29.93,1010.53,52.16
2026-09-08 06:35:00,AWS-N01,29.75,1010.02,51.33
2026-09-08 06:40:00,AWS-N01,29.67,1010.26,53.63
2026-09-08 06:45:00,AWS-N01,29.26,1009.5,58.02
2026-09-08 06:50:00,AWS-N01,29.43,1009.24,53.34
2026-09-08 06:55:00,AWS-N01,29.49,1010.13,57.4
2026-09-08 07:00:00,AWS-N01,29.71,1009.9,57.86
2026-09-08 07:05:00,AWS-N01,29.43,1009.33,54.92
2026-09-08 07:10:00,AWS-N01,29.73,1009.29,57.01
2026-09-08 07:15:00,AWS-N01,28.6,1010.04,59.01
2026-09-08 07:20:00,AWS-N01,29.06,1009.06,56.42
2026-09-08 07:25:00,AWS-N01,28.7,1010.14,57.1
2026-09-08 07:30:00,AWS-N01,29.29,1009.08,56.95
2026-09-08 07:35:00,AWS-N01,28.12,1009.65,56.72
2026-09-08 07:40:00,AWS-N01,28.0,1009.22,57.7
2026-09-08 07:45:00,AWS-N01,27.96,1009.55,57.26
2026-09-08 07:50:00,AWS-N01,27.31,1009.05,59.58
2026-09-08 07:55:00,AWS-N01,27.75,1009.17,58.8
2026-09-08 08:00:00,AWS-N01,27.55,1009.22,60.74
2026-09-08 08:05:00,AWS-N01,27.75,1008.77,58.49
2026-09-08 08:10:00,AWS-N01,27.7,1009.44,61.75
2026-09-08 08:15:00,AWS-N01,28.12,1008.91,62.94
2026-09-08 08:20:00,AWS-N01,27.67,1009.0,59.14
2026-09-08 08:25:00,AWS-N01,27.02,1008.67,63.12
2026-09-08 08:30:00,AWS-N01,26.79,1008.03,64.84
2026-09-08 08:35:00,AWS-N01,27.15,1008.96,61.62
2026-09-08 08:40:00,AWS-N01,26.4,1009.99,66.38
2026-09-08 08:45:00,AWS-N01,27.38,1009.33,64.94
2026-09-08 08:50:00,AWS-N01,27.03,1009.0,63.69
2026-09-08 08:55:00,AWS-N01,26.34,1008.9,65.09
2026-09-08 09:00:00,AWS-N01,25.78,1009.01,66.45
2026-09-08 09:05:00,AWS-N01,26.74,1009.22,66.16
2026-09-08 09:10:00,AWS-N01,26.1,1008.53,67.28
2026-09-08 09:15:00,AWS-N01,26.46,1009.46,65.52
2026-09-08 09:20:00,AWS-N01,25.35,1009.31,67.58
2026-09-08 09:25:00,AWS-N01,25.58,1009.32,65.63
2026-09-08 09:30:00,AWS-N01,25.68,1009.23,68.01
2026-09-08 09:35:00,AWS-N01,25.58,1009.08,67.24
2026-09-08 09:40:00,AWS-N01,25.29,1009.36,67.91
2026-09-08 09:45:00,AWS-N01,25.55,1009.35,71.28
2026-09-08 09:50:00,AWS-N01,24.85,1009.0,71.48
2026-09-08 09:55:00,AWS-N01,25.06,1008.94,71.16
2026-09-08 10:00:00,AWS-N01,25.04,1009.24,69.02
2026-09-08 10:05:00,AWS-N01,25.06,1009.85,70.58
2026-09-08 10:10:00,AWS-N01,25.02,1008.78,73.27
2026-09-08 10:15:00,AWS-N01,24.27,1008.72,72.06
2026-09-08 10:20:00,AWS-N01,24.02,1009.42,75.71
2026-09-08 10:25:00,AWS-N01,24.9,1009.41,73.21
2026-09-08 10:30:00,AWS-N01,24.47,1009.51,73.29
2026-09-08 10:35:00,AWS-N01,23.98,1009.58,72.91
2026-09-08 10:40:00,AWS-N01,24.69,1009.45,73.95
2026-09-08 10:45:00,AWS-N01,24.08,1010.18,73.88
2026-09-08 10:50:00,AWS-N01,24.36,1009.0,75.53
2026-09-08 10:55:00,AWS-N01,23.87,1009.36,76.26
2026-09-08 14:20:00,AWS-N01,22.29,1011.74,83.08
